post_id	post_published_unix	comments_count_fb	shares_count_fb	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place	post_published_sql
1008279892518211_1223542077658657	1467457953	4	0	0	0	0	18	0	0	0	0	4	0	tunis	2016-07-02 13:12:33
1008279892518211_1224143614265170	1467540671	2	0	0	1	0	10	0	0	0	0	4	0	tunis	2016-07-03 12:11:11
1008279892518211_1223912610954937	1467506095	1	1	0	0	0	2	0	0	0	0	0	0	tunis	2016-07-03 02:34:55
1008279892518211_1224030927609772	1467520634	0	10	0	0	0	10	0	0	0	0	0	0	tunis	2016-07-03 06:37:14
1008279892518211_1223670427645822	1467474263	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2016-07-02 17:44:23
1008279892518211_1222653794414152	1467336698	17	0	5	7	0	28	0	2	7	1	8	0	tunis	2016-07-01 03:31:38
1008279892518211_1222276494451882	1467287649	8	2	3	6	0	7	0	0	0	0	0	0	nabeul	2016-06-30 13:54:09
1008279892518211_1222590691087129	1467327667	0	0	0	0	0	0	0	0	0	0	0	0	sfax	2016-07-01 01:01:07
1008279892518211_1222472071098991	1467311275	5	0	0	7	0	7	1	0	0	0	0	0	tunis	2016-06-30 20:27:55
1008279892518211_1222501721096026	1467315104	0	0	0	0	0	0	0	0	0	0	0	0	sousse	2016-06-30 21:31:44
1008279892518211_1222468477766017	1467310664	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-06-30 20:17:44
1008279892518211_1222430561103142	1467305610	0	0	0	0	0	0	0	0	0	0	0	0	sousse	2016-06-30 18:53:30
1008279892518211_1219963691349829	1466981938	2	11	0	1	0	8	0	0	0	0	2	0	sousse	2016-06-27 00:58:58
1008279892518211_1221125311233667	1467136591	29	0	8	38	0	28	0	0	0	0	2	0	nabeul	2016-06-28 19:56:31
1008279892518211_1220988201247378	1467123202	0	0	0	0	0	0	0	0	0	0	0	0	sidiBouzid	2016-06-28 16:13:22
1008279892518211_1220024874677044	1466988767	55	73	7	101	0	160	2	1	1	28	7	0	tunis	2016-06-27 02:52:47
1008279892518211_1220248374654694	1467020069	15	7	6	14	0	114	2	0	0	0	1	0	tunis	2016-06-27 11:34:29
1008279892518211_1220362764643255	1467037487	27	66	4	27	0	41	0	2	5	1	8	0	tunis	2016-06-27 16:24:47
1008279892518211_1219941294685402	1466978351	5	1	0	3	0	2	0	0	0	0	1	0	sousse	2016-06-26 23:59:11
1008279892518211_1220586841287514	1467065508	25	0	2	21	0	22	0	2	0	3	10	0	tunis	2016-06-28 00:11:48
1008279892518211_1220092301336968	1466998208	18	16	10	49	0	24	1	1	2	0	5	0	tunis	2016-06-27 05:30:08
1008279892518211_1220008201345378	1466986675	2	7	0	1	0	3	0	0	0	1	3	0	tunis	2016-06-27 02:17:55
1008279892518211_1219171011429097	1466875596	28	583	6	44	0	68	1	4	3	3	16	0	tunis	2016-06-25 19:26:36
1008279892518211_1219008811445317	1466860595	19	26	12	8	0	33	2	0	0	1	0	0	tunis	2016-06-25 15:16:35
1008279892518211_1219243961421802	1466883192	4	4	1	2	0	14	1	0	0	3	0	0	tunis	2016-06-25 21:33:12
1008279892518211_1219154941430704	1466873834	0	0	0	0	0	8	0	0	0	0	1	0	sidiBouzid	2016-06-25 18:57:14
1008279892518211_1217862421559956	1466710139	18	19	3	5	0	22	0	3	1	0	6	0	tunis	2016-06-23 21:28:59
1008279892518211_1217595164920015	1466680514	30	1	22	11	0	14	1	0	0	0	0	0	tunis	2016-06-23 13:15:14
1008279892518211_1217701131576085	1466691476	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-06-23 16:17:56
1008279892518211_1216397755039756	1466534678	51	6	11	69	0	171	8	1	0	0	4	0	tunis	2016-06-21 20:44:38
1008279892518211_1216260658386799	1466520252	14	69	0	20	0	57	0	2	0	3	14	0	tunis	2016-06-21 16:44:12
1008279892518211_1215192165160315	1466381417	4	0	0	1	0	14	0	0	0	0	0	0	ariana	2016-06-20 02:10:17
1008279892518211_1216821734997358	1466587430	0	0	0	0	0	8	0	0	0	0	0	0	kef	2016-06-22 11:23:50
1008279892518211_1216363198376545	1466531893	6	1	0	7	0	1	0	0	0	0	2	0	tunis	2016-06-21 19:58:13
1008279892518211_1215493181796880	1466427121	3	0	0	0	0	17	2	0	0	0	0	0	tunis	2016-06-20 14:52:01
1008279892518211_1215448971801301	1466421701	0	0	0	0	0	38	2	0	1	0	0	0	bizert	2016-06-20 13:21:41
1008279892518211_1213088368704028	1466118078	37	0	4	19	0	56	1	8	7	1	10	0	tunis	2016-06-17 01:01:18
1008279892518211_1211073182238880	1465843406	0	1	0	0	0	1	0	0	0	0	0	0	zaghouan	2016-06-13 20:43:26
1008279892518211_1209715375707994	1465662293	24	17	6	24	0	20	0	7	6	1	3	0	tunis	2016-06-11 18:24:53
1008279892518211_1209699615709570	1465660096	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2016-06-11 17:48:16
1008279892518211_1208619852484213	1465514270	50	33	24	79	0	74	1	0	0	9	10	0	tunis	2016-06-10 01:17:50
1008279892518211_1207354909277374	1465342263	0	1	0	0	0	7	0	0	0	0	0	0	ariana	2016-06-08 01:31:03
1008279892518211_1207141502632048	1465317919	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-06-07 18:45:19
1008279892518211_1207121469300718	1465316463	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-06-07 18:21:03
1008279892518211_1206948289318036	1465292269	2	0	0	0	0	8	0	1	0	0	1	0	tunis	2016-06-07 11:37:49
1008279892518211_1207007789312086	1465302851	4	0	0	0	0	7	0	0	0	1	0	0	tunis	2016-06-07 14:34:11
1008279892518211_1205393302806868	1465077340	63	199	46	38	0	78	0	1	1	12	14	0	tunis	2016-06-04 23:55:40
1008279892518211_1206683176011214	1465249289	4	9	1	1	0	10	0	0	0	0	2	0	tunis	2016-06-06 23:41:29
post_id	post_published_unix	comments_count_fb	shares_count_fb	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place	post_published_sql
1008279892518211_1205081712838027	1465038241	0	0	0	0	0	0	0	0	0	0	0	0	sfax	2016-06-04 13:04:01
1008279892518211_1203695279643337	1464844085	2	0	0	1	0	4	0	0	0	0	0	0	tunis	2016-06-02 07:08:05
1008279892518211_1204068596272672	1464891779	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-06-02 20:22:59
1008279892518211_1204055856273946	1464890391	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2016-06-02 19:59:51
1008279892518211_1203367416342790	1464808874	5	6	0	0	0	4	0	0	0	1	5	0	tunis	2016-06-01 21:21:14
1008279892518211_1203137276365804	1464781528	2	1	0	1	0	3	0	0	0	0	2	0	zaghouan	2016-06-01 13:45:28
1008279892518211_1202350699777795	1464683455	18	4	6	17	0	15	0	1	2	0	3	0	bizert	2016-05-31 10:30:55
1008279892518211_1201616749851190	1464589735	23	0	1	18	0	9	0	0	0	2	8	0	kef	2016-05-30 08:28:55
1008279892518211_1200805636598968	1464477289	8	0	1	2	0	3	0	0	0	0	0	0	tunis	2016-05-29 01:14:49
1008279892518211_1199856776693854	1464356558	24	0	3	5	0	4	0	0	0	6	5	0	tunis	2016-05-27 15:42:38
1008279892518211_1199891060023759	1464360874	10	0	4	9	0	0	0	0	0	0	0	0	ariana	2016-05-27 16:54:34
1008279892518211_1199909346688597	1464362980	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-05-27 17:29:40
1008279892518211_1198681266811405	1464185421	2	0	1	0	0	24	0	0	0	0	0	0	tunis	2016-05-25 16:10:21
1008279892518211_1198849620127903	1464208650	0	1	0	0	0	3	0	0	0	0	5	0	tunis	2016-05-25 22:37:30
1008279892518211_1198300496849482	1464125957	5	0	0	1	0	19	1	1	3	0	0	0	tunis	2016-05-24 23:39:17
1008279892518211_1194543580558507	1463600837	2	0	1	1	0	13	0	0	0	0	0	0	tunis	2016-05-18 21:47:17
1008279892518211_1193765000636365	1463489307	11	0	0	10	0	51	1	0	0	0	0	0	tunis	2016-05-17 14:48:27
1008279892518211_1195235607155971	1463695729	0	0	0	0	0	5	0	0	0	0	0	0	ariana	2016-05-20 00:08:49
1008279892518211_1191886277490904	1463210961	45	4	13	53	0	21	2	2	1	0	2	0	tunis	2016-05-14 09:29:21
1008279892518211_1192722794073919	1463329069	0	3	0	0	0	16	0	0	0	0	0	0	tunis	2016-05-15 18:17:49
1008279892518211_1190243950988470	1462962272	13	0	3	7	0	22	0	0	0	0	0	0	tunis	2016-05-11 12:24:32
1008279892518211_1191865980826267	1463207063	7	0	0	4	0	2	0	0	0	0	0	0	tunis	2016-05-14 08:24:23
1008279892518211_1191639120848953	1463167123	51	6	24	37	0	33	1	0	0	3	5	0	sfax	2016-05-13 21:18:43
1008279892518211_1190797427599789	1463048137	9	0	2	5	0	9	2	0	0	0	0	0	tunis	2016-05-12 12:15:37
1008279892518211_1190457420967123	1462992737	34	7	10	34	0	190	7	0	0	0	0	0	tunis	2016-05-11 20:52:17
1008279892518211_1191331360879729	1463123070	1	2	0	1	0	10	0	0	0	0	0	0	tunis	2016-05-13 09:04:30
1008279892518211_1190194057660126	1462953921	7	102	3	4	0	85	1	0	0	0	0	0	tunis	2016-05-11 10:05:21
1008279892518211_1190469197632612	1462994291	6	0	1	4	0	11	0	0	0	0	0	0	tunis	2016-05-11 21:18:11
1008279892518211_1190335377645994	1462975136	46	1	25	124	0	37	1	0	0	0	0	0	tunis	2016-05-11 15:58:56
1008279892518211_1189638104382388	1462868014	60	0	31	46	0	44	0	0	0	0	0	0	tunis	2016-05-10 10:13:34
1008279892518211_1190501607629371	1462999414	2	0	0	0	0	4	0	0	0	0	0	0	tunis	2016-05-11 22:43:34
1008279892518211_1190289640983901	1462968871	17	0	8	39	0	6	3	0	0	0	0	0	tunis	2016-05-11 14:14:31
1008279892518211_1189456497733882	1462835574	6	17	2	2	0	13	0	0	0	0	1	0	tunis	2016-05-10 01:12:54
1008279892518211_1188397837839748	1462696745	16	31	4	13	0	43	1	0	0	2	2	0	tunis	2016-05-08 10:39:05
1008279892518211_1188663141146551	1462727311	67	22	31	83	0	52	0	2	4	0	13	0	nabeul	2016-05-08 19:08:31
1008279892518211_1188423134503885	1462701619	9	0	0	13	0	8	1	0	0	0	0	0	tunis	2016-05-08 12:00:19
1008279892518211_1188512481161617	1462711389	2	0	0	0	0	9	1	0	0	0	0	0	gafsa	2016-05-08 14:43:09
1008279892518211_1188108164535382	1462654280	25	51	12	31	0	28	1	1	0	2	16	0	tunis	2016-05-07 22:51:20
1008279892518211_1187847937894738	1462625326	14	0	0	3	0	8	0	0	0	0	2	0	tunis	2016-05-07 14:48:46
1008279892518211_1187420861270779	1462561654	5	1	0	2	0	16	0	0	0	0	2	0	tunis	2016-05-06 21:07:34
1008279892518211_1187120227967509	1462521291	5	12	0	1	0	18	0	0	0	0	7	0	tunis	2016-05-06 09:54:51
1008279892518211_1187277004618498	1462545219	7	0	2	13	0	3	1	0	1	0	0	0	tunis	2016-05-06 16:33:39
1008279892518211_1187135854632613	1462524156	7	0	1	1	0	15	1	0	0	0	0	0	ariana	2016-05-06 10:42:36
1008279892518211_1186636168015915	1462450603	0	0	0	0	0	1	0	0	0	0	1	0	ariana	2016-05-05 14:16:43
1008279892518211_1186634368016095	1462450283	0	0	0	0	0	5	0	0	0	2	1	0	tunis	2016-05-05 14:11:23
1008279892518211_1185533804792818	1462284913	9	7	2	6	0	14	0	0	0	0	4	0	sousse	2016-05-03 16:15:13
1008279892518211_1185920718087460	1462343108	0	0	0	0	0	0	0	0	0	0	0	0	benArous	2016-05-04 08:25:08
1008279892518211_1185374074808791	1462256991	8	0	0	3	0	48	1	0	5	0	0	0	tunis	2016-05-03 08:29:51
1008279892518211_1185638288115703	1462298645	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-05-03 20:04:05
1008279892518211_1185621678117364	1462296571	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-05-03 19:29:31
1008279892518211_1185452421467623	1462272323	0	0	0	0	0	0	0	0	0	0	1	0	ariana	2016-05-03 12:45:23
1008279892518211_1183934331619432	1462048099	5	3	1	2	0	2	0	0	0	0	3	0	tunis	2016-04-30 22:28:19
1008279892518211_1182043368475195	1461791407	17	17	5	11	0	37	0	0	0	0	3	0	tunis	2016-04-27 23:10:07
1008279892518211_1182627415083457	1461873853	2	0	0	1	0	26	0	0	0	0	0	0	tunis	2016-04-28 22:04:13
1008279892518211_1181957551817110	1461781394	6	0	0	14	0	36	2	0	0	0	0	0	ariana	2016-04-27 20:23:14
1008279892518211_1182466595099539	1461857475	4	31	0	0	0	59	5	0	2	0	0	0	tunis	2016-04-28 17:31:15
1008279892518211_1181911258488406	1461775760	17	1	1	24	0	43	1	0	0	0	0	0	tunis	2016-04-27 18:49:20
1008279892518211_1181739298505602	1461756317	0	0	0	0	0	1	0	0	0	0	0	0	tunis	2016-04-27 13:25:17
1008279892518211_1180798425266356	1461627956	0	3	0	0	0	6	0	0	0	0	1	0	ariana	2016-04-26 01:45:56
1008279892518211_1179360035410195	1461433746	18	23	2	21	0	71	2	0	0	5	13	0	tunis	2016-04-23 19:49:06
1008279892518211_1179970228682509	1461518171	3	0	0	1	0	11	0	0	0	0	0	0	tunis	2016-04-24 19:16:11
1008279892518211_1179706928708839	1461482287	11	0	4	20	0	79	2	0	0	0	0	0	bizert	2016-04-24 09:18:07
1008279892518211_1179129245433274	1461402837	25	34	2	14	0	113	5	0	0	0	0	0	tunis	2016-04-23 11:13:57
1008279892518211_1177288935617305	1461142194	38	108	8	45	0	291	21	0	0	0	0	0	sousse	2016-04-20 10:49:54
1008279892518211_1178466938832838	1461310661	2	1	0	1	0	4	0	0	0	0	2	0	sousse	2016-04-22 09:37:41
1008279892518211_1177335128946019	1461150792	1	3	0	0	0	34	0	0	0	0	5	0	sousse	2016-04-20 13:13:12
1008279892518211_1177888098890722	1461228356	12	4	4	3	0	14	0	0	0	5	10	0	sfax	2016-04-21 10:45:56
1008279892518211_1176929005653298	1461087124	21	0	5	15	0	83	6	0	0	0	0	0	tunis	2016-04-19 19:32:04
1008279892518211_1176976715648527	1461093712	3	0	0	1	0	5	0	0	0	0	0	0	tunis	2016-04-19 21:21:52
1008279892518211_1176644942348371	1461049194	2	6	0	2	0	4	0	0	0	0	5	0	ariana	2016-04-19 08:59:54
1008279892518211_1176867828992749	1461079784	2	0	0	1	0	3	0	0	0	0	0	0	bizert	2016-04-19 17:29:44
1008279892518211_1176932955652903	1461087643	1	0	0	1	0	2	0	0	0	0	0	0	tunis	2016-04-19 19:40:43
1008279892518211_1175368879142644	1460886566	9	0	1	4	0	12	0	5	0	2	1	0	kef	2016-04-17 11:49:26
1008279892518211_1175911485755050	1460940875	0	0	0	0	0	2	0	0	0	0	0	0	jendouba	2016-04-18 02:54:35
1008279892518211_1175667615779437	1460928538	7	22	0	0	0	17	0	5	2	1	0	0	gabes	2016-04-17 23:28:58
1008279892518211_1175678349111697	1460930020	0	1	0	0	0	0	0	0	0	0	0	0	gabes	2016-04-17 23:53:40
1008279892518211_1174336285912570	1460733894	3	10	1	1	0	16	0	2	0	0	5	0	ariana	2016-04-15 17:24:54
1008279892518211_1174155202597345	1460711742	1	0	0	0	0	6	0	0	0	0	0	0	tunis	2016-04-15 11:15:42
1008279892518211_1173546312658234	1460616253	7	0	2	6	0	4	0	0	0	0	0	0	sousse	2016-04-14 08:44:13
1008279892518211_1173847432628122	1460662242	0	0	0	0	0	0	0	0	0	0	0	0	zaghouan	2016-04-14 21:30:42
1008279892518211_1173627815983417	1460632194	6	0	0	6	0	12	0	0	1	0	0	0	tunis	2016-04-14 13:09:54
1008279892518211_1173052412707624	1460552943	67	15	44	29	0	23	1	0	1	0	4	0	sousse	2016-04-13 15:09:03
1008279892518211_1171480849531447	1460374018	30	0	5	30	0	78	1	2	1	5	10	0	tunis	2016-04-11 13:26:58
1008279892518211_1173079579371574	1460555321	5	5	0	1	0	10	0	0	0	0	4	0	ariana	2016-04-13 15:48:41
1008279892518211_1173156179363914	1460562511	18	7	5	10	0	7	0	2	0	1	3	0	tunis	2016-04-13 17:48:31
1008279892518211_1172287899450742	1460467958	2	0	0	2	0	3	0	0	0	0	0	0	tunis	2016-04-12 15:32:38
1008279892518211_1171644952848370	1460393216	21	9	7	18	0	19	0	0	0	0	6	0	tunis	2016-04-11 18:46:56
1008279892518211_1171728122840053	1460401621	1	0	0	2	0	29	0	0	1	0	0	0	tunis	2016-04-11 21:07:01
1008279892518211_1171188222894043	1460331630	6	0	2	3	0	24	0	0	2	0	3	0	tunis	2016-04-11 01:40:30
1008279892518211_1170998506246348	1460314051	2	5	0	0	0	3	0	0	0	0	0	0	manouba	2016-04-10 20:47:31
1008279892518211_1170997526246446	1460313911	0	3	0	0	0	3	0	0	0	0	1	0	manouba	2016-04-10 20:45:11
1008279892518211_1169750653037800	1460141998	2	4	1	1	0	8	0	0	0	0	3	0	tunis	2016-04-08 20:59:58
1008279892518211_1170795602933305	1460289363	0	1	0	0	0	0	0	0	0	0	0	0	bizert	2016-04-10 13:56:03
1008279892518211_1170776472935218	1460286333	0	1	0	0	0	2	0	0	0	0	1	0	gafsa	2016-04-10 13:05:33
1008279892518211_1169544793058386	1460120668	24	3	5	16	0	15	0	1	0	5	10	0	sfax	2016-04-08 15:04:28
1008279892518211_1170388599640672	1460228871	3	0	0	1	0	1	0	0	0	0	0	0	kairouan	2016-04-09 21:07:51
1008279892518211_1169138503099015	1460061737	1	2	0	0	0	11	0	0	3	0	1	0	tunis	2016-04-07 22:42:17
1008279892518211_1169509776395221	1460116235	1	0	0	0	0	11	0	0	0	0	0	0	tunis	2016-04-08 13:50:35
1008279892518211_1169397826406416	1460100619	1	0	0	0	0	1	0	0	0	0	0	0	nabeul	2016-04-08 09:30:19
1008279892518211_1168794699800062	1460024732	7	8	0	2	0	12	0	0	0	0	3	0	manouba	2016-04-07 12:25:32
1008279892518211_1167723219907210	1459863439	8	0	1	2	0	90	8	0	0	0	0	0	kebeli	2016-04-05 15:37:19
1008279892518211_1168288299850702	1459951002	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-04-06 15:56:42
1008279892518211_1168151156531083	1459926498	0	0	0	0	0	0	0	0	0	0	0	0	kef	2016-04-06 09:08:18
1008279892518211_1167105063302359	1459783854	3	0	2	0	0	8	0	0	0	0	0	0	tunis	2016-04-04 17:30:54
1008279892518211_1167205713292294	1459796629	7	4	1	6	0	22	0	0	0	1	3	0	tunis	2016-04-04 21:03:49
1008279892518211_1166463953366470	1459693986	7	21	4	6	0	10	0	1	0	0	7	0	tunis	2016-04-03 16:33:06
1008279892518211_1166667530012779	1459719820	0	0	0	0	0	3	0	0	0	0	0	0	bizert	2016-04-03 23:43:40
1008279892518211_1164940666852132	1459502384	10	0	1	9	0	19	1	0	3	0	3	0	tunis	2016-04-01 11:19:44
1008279892518211_1166009956745203	1459628490	0	2	0	0	0	3	0	0	0	0	0	0	kairouan	2016-04-02 22:21:30
1008279892518211_1166007416745457	1459628109	0	0	0	0	0	1	0	0	0	0	0	0	kairouan	2016-04-02 22:15:09
1008279892518211_1165556713457194	1459575640	0	0	0	0	0	2	0	0	0	0	2	0	gabes	2016-04-02 07:40:40
1008279892518211_1165084460171086	1459519738	0	0	0	0	0	1	0	0	0	0	0	0	gafsa	2016-04-01 16:08:58
1008279892518211_1164834096862789	1459492105	2	0	1	0	0	0	0	0	0	0	0	0	tunis	2016-04-01 08:28:25
1008279892518211_1161855113827354	1459263667	4	1	2	3	0	7	0	0	0	0	0	0	tunis	2016-03-29 17:01:07
1008279892518211_1161852200494312	1459263460	0	1	0	0	0	0	0	0	0	0	0	0	tunis	2016-03-29 16:57:40
1008279892518211_1159505460728986	1459078779	4	0	0	1	0	6	0	0	0	0	4	0	tunis	2016-03-27 13:39:39
1008279892518211_1159387550740777	1459068126	6	0	0	0	0	27	0	0	0	0	0	0	tunis	2016-03-27 10:42:06
1008279892518211_1158662930813239	1459012661	7	0	1	15	0	35	1	0	0	0	0	0	tunis	2016-03-26 18:17:41
1008279892518211_1158572310822301	1459005106	1	0	0	0	0	5	0	0	0	0	0	0	tunis	2016-03-26 16:11:46
1008279892518211_1157724720907060	1458933863	0	0	0	0	0	2	0	0	0	0	1	0	tunis	2016-03-25 20:24:23
1008279892518211_1155238494489016	1458719145	32	0	3	13	0	119	7	0	0	0	0	0	tunis	2016-03-23 08:45:45
1008279892518211_1155963861083146	1458778134	1	0	0	0	0	4	0	0	0	0	1	0	tunis	2016-03-24 01:08:54
1008279892518211_1155885574424308	1458770627	0	0	0	0	0	0	0	1	0	0	0	0	sousse	2016-03-23 23:03:47
1008279892518211_1154403857905813	1458646675	24	0	15	24	0	14	1	0	0	0	0	0	tunis	2016-03-22 12:37:55
1008279892518211_1154775137868685	1458676911	1	6	0	1	0	5	0	0	0	0	0	0	tunis	2016-03-22 21:01:51
1008279892518211_1154891734523692	1458688739	1	1	0	0	0	6	0	0	0	0	1	0	tunis	2016-03-23 00:18:59
1008279892518211_1155490244463841	1458739990	2	0	0	3	0	15	1	0	3	0	0	0	tunis	2016-03-23 14:33:10
1008279892518211_1154879367858262	1458687065	8	1	4	2	0	8	0	0	0	0	1	0	tunis	2016-03-22 23:51:05
1008279892518211_1153662554646610	1458583774	3	0	0	0	0	5	0	0	0	0	0	0	tunis	2016-03-21 19:09:34
1008279892518211_1154526304560235	1458657410	3	0	0	0	0	1	1	0	0	0	0	0	tunis	2016-03-22 15:36:50
1008279892518211_1153620047984194	1458579453	0	3	0	0	0	3	0	0	0	1	3	0	tunis	2016-03-21 17:57:33
1008279892518211_1149658311713701	1458130169	54	0	18	35	0	480	15	0	0	0	0	0	tunis	2016-03-16 13:09:29
1008279892518211_1151353711544161	1458319006	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2016-03-18 17:36:46
1008279892518211_1150528381626694	1458228461	18	18	3	9	0	32	0	0	0	0	10	0	tunis	2016-03-17 16:27:41
1008279892518211_1150403081639224	1458215396	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2016-03-17 12:49:56
1008279892518211_1149943565018509	1458155286	0	2	0	0	0	6	0	0	0	1	1	0	benArous	2016-03-16 20:08:06
1008279892518211_1149609915051874	1458124192	2	0	0	0	0	6	0	0	0	0	1	0	tunis	2016-03-16 11:29:52
1008279892518211_1144019638944235	1457420951	256	77	70	243	0	551	33	0	0	0	0	0	tunis	2016-03-08 08:09:11
1008279892518211_1148863561793176	1458033028	9	4	3	0	0	19	4	0	0	0	0	0	sousse	2016-03-15 10:10:28
1008279892518211_1147600555252810	1457880773	9	3	0	3	0	7	0	0	0	0	3	0	tunis	2016-03-13 15:52:53
1008279892518211_1147520495260816	1457871560	3	1	0	0	0	2	0	0	0	0	2	0	sousse	2016-03-13 13:19:20
1008279892518211_1146350752044457	1457719885	115	4	48	184	0	231	14	0	0	0	0	0	tunis	2016-03-11 19:11:25
1008279892518211_1147470468599152	1457865872	1	3	0	0	0	8	0	0	0	0	2	0	tunis	2016-03-13 11:44:32
1008279892518211_1146202525392613	1457701403	0	2	0	0	0	2	0	0	0	0	0	0	kef	2016-03-11 14:03:23
1008279892518211_1145016782177854	1457523740	17	0	6	5	0	17	0	0	0	0	1	0	tunis	2016-03-09 12:42:20
1008279892518211_1145182612161271	1457544118	3	0	0	0	0	4	0	0	0	0	3	0	tunis	2016-03-09 18:21:58
1008279892518211_1145168465496019	1457542193	3	1	0	1	0	5	0	0	0	0	2	0	tunis	2016-03-09 17:49:53
1008279892518211_1144409152238617	1457462580	6	0	0	11	0	51	1	0	0	0	4	0	tunis	2016-03-08 19:43:00
1008279892518211_1145039475508918	1457526647	0	0	0	0	0	17	0	0	0	0	0	0	tunis	2016-03-09 13:30:47
1008279892518211_1144950988851100	1457515399	0	0	0	0	0	3	0	0	0	0	0	0	kairouan	2016-03-09 10:23:19
1008279892518211_1144119445600921	1457430760	1	65	0	1	0	82	5	0	0	0	0	0	tunis	2016-03-08 10:52:40
1008279892518211_1144442138901985	1457467266	0	0	0	0	0	9	0	0	0	1	0	0	tunis	2016-03-08 21:01:06
1008279892518211_1144399368906262	1457460823	0	0	0	0	0	5	0	0	0	0	0	0	tunis	2016-03-08 19:13:43
1008279892518211_1142654759080723	1457249412	9	0	0	9	0	24	0	0	0	0	0	0	kairouan	2016-03-06 08:30:12
post_id	post_published_unix	comments_count_fb	shares_count_fb	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL	place	post_published_sql
1008279892518211_1141272002552332	1457034764	13	0	0	8	0	95	2	0	0	0	0	0	ariana	2016-03-03 20:52:44
1008279892518211_1140965339249665	1457001737	17	0	1	3	0	25	0	0	0	0	0	0	kairouan	2016-03-03 11:42:17
1008279892518211_1140936849252514	1456994733	3	0	0	0	0	7	0	0	0	0	0	0	tunis	2016-03-03 09:45:33
1008279892518211_1141251465887719	1457031701	0	0	0	0	0	0	0	0	0	0	0	0	kef	2016-03-03 20:01:41
1008279892518211_1141032915909574	1457014168	0	0	0	0	0	15	0	1	0	0	1	0	tunis	2016-03-03 15:09:28
1008279892518211_1139961506016715	1456831095	10	37	1	1	0	32	0	0	0	1	8	0	ariana	2016-03-01 12:18:15
1008279892518211_1140679905944875	1456944920	2	0	0	0	0	4	0	0	2	0	2	0	monastir	2016-03-02 19:55:20
1008279892518211_1140604012619131	1456933964	3	0	1	4	0	5	0	0	0	0	4	0	sfax	2016-03-02 16:52:44
1008279892518211_1140404142639118	1456899257	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-03-02 07:14:17
1008279892518211_1139546522724880	1456756842	66	87	15	37	0	69	1	0	0	4	16	0	tunis	2016-02-29 15:40:42
1008279892518211_1128562743823258	1455058522	28	254	7	19	0	124	0	0	0	0	0	0	tunis	2016-02-09 23:55:22
1008279892518211_1139774756035390	1456790691	3	0	0	0	0	5	0	0	0	0	0	0	tunis	2016-03-01 01:04:51
1008279892518211_1139145462764986	1456687219	9	9	1	6	0	18	0	0	0	0	7	0	kef	2016-02-28 20:20:19
1008279892518211_1137221399624059	1456407673	1	0	0	0	0	1	0	0	0	0	0	0	tunis	2016-02-25 14:41:13
1008279892518211_1137191426293723	1456403218	0	3	0	0	0	6	0	0	0	0	0	0	tunis	2016-02-25 13:26:58
1008279892518211_1137095996303266	1456387170	0	0	0	0	0	3	0	0	0	0	0	0	tunis	2016-02-25 08:59:30
1008279892518211_1136737176339148	1456322712	0	5	0	0	0	21	0	0	0	0	0	0	tunis	2016-02-24 15:05:12
1008279892518211_1136032073076325	1456214395	16	14	3	28	0	87	0	0	0	0	0	0	ariana	2016-02-23 08:59:55
1008279892518211_1136277716385094	1456244478	2	0	0	0	0	22	0	0	0	0	0	0	tunis	2016-02-23 17:21:18
1008279892518211_1136346279711571	1456254208	1	2	0	0	0	11	0	0	0	0	0	0	tunis	2016-02-23 20:03:28
1008279892518211_1133840309962168	1455885834	64	592	0	6	0	1108	0	0	0	0	0	0	gabes	2016-02-19 13:43:54
1008279892518211_1135727113106821	1456171514	0	0	0	0	0	0	0	0	0	0	0	0	tunis	2016-02-22 21:05:14
1008279892518211_1134532069892992	1455990595	7	0	0	2	0	48	0	0	0	0	0	0	beja	2016-02-20 18:49:55
1008279892518211_1135185656494300	1456091238	0	0	0	0	0	2	0	0	0	0	0	0	tunis	2016-02-21 22:47:18
1008279892518211_1134416139904585	1455975505	10	0	0	7	0	90	0	0	0	0	0	0	ariana	2016-02-20 14:38:25
